user_id,city,visit_date,restaurant_viewed,added_to_cart,order_placed,payment_done,is_cancelled,order_delivered
U10465,Chennai,8/21/2023,Yes,1,1,1,0,1
U10466,Delhi,1/15/2023,Yes,1,1,1,0,0
U10467,Chennai,8/5/2023,Yes,1,1,1,0,1
U10468,Bangalore,10/23/2023,Yes,1,0,0,0,0
U10469,Pune,4/1/2023,,0,0,0,0,0
U10470,Jaipur,7/16/2023,Yes,1,0,0,0,0
U10471,Jaipur,3/13/2023,Yes,0,0,0,0,0
U10472,Jaipur,4/23/2023,Yes,0,0,0,0,0
U10473,Jaipur,2/5/2023,Yes,1,1,1,1,0
U10474,Pune,6/16/2023,Yes,1,1,1,1,0
U10475,Kolkata,1/17/2023,Yes,1,0,0,0,0
U10476,Pune,6/21/2023,Yes,1,1,1,0,1
U10477,Chennai,7/26/2023,Yes,1,1,1,0,1
U10478,Delhi,12/21/2023,,0,0,0,0,0
U10479,Jaipur,6/21/2023,Yes,1,0,0,0,0
U10480,Mumbai,7/3/2023,Yes,1,1,1,0,1
U10481,Pune,4/14/2023,Yes,1,1,1,0,1
U10482,Pune,9/9/2023,Yes,0,0,0,0,0
U10483,Pune,1/3/2023,Yes,0,0,0,0,0
U10484,Bangalore,9/13/2023,Yes,0,0,0,0,0
U10485,Mumbai,6/21/2023,,0,0,0,0,0
U10486,Bangalore,9/3/2023,Yes,0,0,0,0,0
U10487,Bangalore,5/7/2023,,0,0,0,0,0
U10488,Chennai,8/2/2023,Yes,1,1,0,1,0
U10489,Kolkata,11/16/2023,,0,0,0,0,0
U10490,Pune,8/25/2023,,0,0,0,0,0
U10491,Kolkata,5/13/2023,,0,0,0,0,0
U10492,Pune,5/27/2023,Yes,1,1,1,0,1
U10493,Pune,8/19/2023,Yes,1,1,1,0,1
U10494,Bangalore,3/5/2023,Yes,0,0,0,0,0
U10495,Jaipur,3/23/2023,Yes,1,0,0,0,0
U10496,Mumbai,1/14/2023,Yes,1,1,1,0,1
U10497,Pune,6/18/2023,Yes,0,0,0,0,0
U10498,Jaipur,1/19/2023,Yes,1,0,0,0,0
U10499,Jaipur,6/7/2023,Yes,1,1,1,0,1
U10500,Hyderabad,1/31/2023,Yes,1,1,1,0,1
U10501,Kolkata,12/14/2023,Yes,1,1,1,0,1
U10502,Chennai,7/20/2023,,0,0,0,0,0
U10503,Pune,7/22/2023,,0,0,0,0,0
U10504,Delhi,10/1/2023,Yes,0,0,0,0,0
U10505,Chennai,2/6/2023,Yes,1,1,1,0,1
U10506,Delhi,1/31/2023,Yes,1,1,1,0,1
U10507,Pune,1/12/2023,Yes,0,0,0,0,0
U10508,Jaipur,9/12/2023,Yes,0,0,0,0,0
U10509,Chennai,10/9/2023,Yes,0,0,0,0,0
U10510,Pune,6/26/2023,Yes,1,0,0,0,0
U10511,Pune,3/23/2023,Yes,1,1,1,0,1
U10512,Kolkata,4/13/2023,Yes,0,0,0,0,0
U10513,Delhi,8/15/2023,Yes,0,0,0,0,0
U10514,Hyderabad,12/18/2023,Yes,0,0,0,0,0
U10515,Kolkata,3/9/2023,Yes,1,1,1,0,1
U10516,Delhi,2/18/2023,Yes,0,0,0,0,0
U10517,Delhi,7/28/2023,Yes,0,0,0,0,0
U10518,Chennai,11/9/2023,Yes,1,1,1,0,1
U10519,Bangalore,12/10/2023,,0,0,0,0,0
U10520,Jaipur,8/18/2023,Yes,0,0,0,0,0
U10521,Chennai,3/15/2023,,0,0,0,0,0
U10522,Delhi,9/29/2023,Yes,1,0,0,0,0
U10523,Jaipur,1/18/2023,Yes,1,1,1,0,1
U10524,Mumbai,2/18/2023,Yes,1,0,0,0,0
U10525,Bangalore,9/2/2023,,0,0,0,0,0
U10526,Kolkata,11/24/2023,,0,0,0,0,0
U10527,Chennai,11/8/2023,Yes,0,0,0,0,0
U10528,Jaipur,10/25/2023,Yes,1,1,1,0,1
U10529,Chennai,7/21/2023,Yes,1,0,0,0,0
U10530,Delhi,7/29/2023,Yes,1,1,1,0,1
U10531,Mumbai,6/29/2023,Yes,1,1,0,1,0
U10532,Jaipur,8/17/2023,Yes,0,0,0,0,0
U10533,Bangalore,3/30/2023,Yes,0,0,0,0,0
U10534,Delhi,3/21/2023,Yes,1,0,0,0,0
U10535,Jaipur,9/9/2023,Yes,1,1,0,0,1
U10536,Kolkata,8/24/2023,Yes,1,0,0,0,0
U10537,Kolkata,6/10/2023,Yes,1,1,1,0,1
U10538,Bangalore,8/15/2023,,0,0,0,0,0
U10539,Chennai,4/21/2023,,0,0,0,0,0
U10540,Jaipur,1/31/2023,Yes,1,0,0,0,0
U10541,Bangalore,4/11/2023,Yes,1,1,1,0,1
U10542,Pune,12/11/2023,,0,0,0,0,0
U10543,Bangalore,2/20/2023,Yes,1,1,1,0,1
U10544,Mumbai,8/16/2023,Yes,1,0,0,0,0
U10545,Kolkata,12/22/2023,Yes,1,0,0,0,0
U10546,Mumbai,3/31/2023,Yes,1,1,1,0,1
U10547,Hyderabad,12/31/2023,Yes,0,0,0,0,0
U10548,Hyderabad,9/4/2023,Yes,1,1,1,0,1
U10549,Jaipur,7/22/2023,Yes,0,0,0,0,0
U10550,Pune,6/19/2023,,0,0,0,0,0
U10551,Bangalore,3/27/2023,Yes,1,1,1,0,1
U10552,Mumbai,4/5/2023,,0,0,0,0,0
U10553,Delhi,5/1/2023,Yes,0,0,0,0,0
U10554,Bangalore,2/14/2023,,0,0,0,0,0
U10555,Bangalore,5/5/2023,,0,0,0,0,0
U10556,Chennai,3/1/2023,Yes,1,0,0,0,0
U10557,Bangalore,5/18/2023,Yes,0,0,0,0,0
U10558,Hyderabad,5/22/2023,Yes,1,0,0,0,0
U10559,Hyderabad,9/17/2023,Yes,1,0,0,0,0
U10560,Chennai,7/20/2023,,0,0,0,0,0
U10561,Chennai,11/13/2023,Yes,1,1,1,0,1
U10562,Pune,9/25/2023,Yes,1,1,1,0,1
U10563,Mumbai,7/18/2023,Yes,1,1,1,0,1
U10564,Delhi,3/12/2023,,0,0,0,0,0
U10565,Jaipur,2/18/2023,Yes,1,1,1,0,1
U10566,Kolkata,11/28/2023,Yes,1,1,1,0,1
U10567,Pune,12/26/2023,Yes,0,0,0,0,0
U10568,Kolkata,1/9/2023,Yes,1,1,1,0,1
U10569,Jaipur,10/7/2023,Yes,1,1,0,0,1
U10570,Hyderabad,4/14/2023,,0,0,0,0,0
U10571,Mumbai,1/7/2023,Yes,1,1,1,0,1
U10572,Hyderabad,4/19/2023,Yes,1,1,1,0,1
U10573,Kolkata,10/21/2023,,0,0,0,0,0
U10574,Pune,6/25/2023,Yes,0,0,0,0,0
U10575,Kolkata,12/1/2023,Yes,1,1,1,1,0
U10576,Chennai,2/16/2023,Yes,1,1,1,0,1
U10577,Jaipur,9/2/2023,Yes,1,0,0,0,0
U10578,Jaipur,5/22/2023,Yes,1,1,1,0,1
U10579,Bangalore,6/16/2023,Yes,1,1,1,0,1
U10580,Chennai,6/9/2023,Yes,1,0,0,0,0
U10581,Kolkata,5/30/2023,Yes,1,0,0,0,0
U10582,Bangalore,11/7/2023,Yes,1,1,1,0,1
U10583,Pune,7/17/2023,Yes,1,1,1,0,1
U10584,Bangalore,9/23/2023,,0,0,0,0,0
U10585,Hyderabad,3/30/2023,Yes,1,1,1,0,1
U10586,Pune,5/4/2023,,0,0,0,0,0
U10587,Kolkata,2/3/2023,Yes,1,0,0,0,0
U10588,Delhi,5/24/2023,Yes,1,1,1,0,1
U10589,Pune,1/5/2023,,0,0,0,0,0
U10590,Chennai,11/16/2023,Yes,0,0,0,0,0
U10591,Mumbai,12/27/2023,Yes,1,1,1,0,1
U10592,Delhi,6/20/2023,Yes,1,0,0,0,0
U10593,Bangalore,11/21/2023,Yes,1,0,0,0,0
U10594,Mumbai,9/28/2023,Yes,1,1,1,0,1
U10595,Bangalore,1/8/2023,Yes,1,0,0,0,0
U10596,Mumbai,9/17/2023,Yes,1,0,0,0,0
U10597,Pune,10/23/2023,Yes,1,1,1,0,0
U10598,Pune,3/15/2023,Yes,1,1,1,0,1
U10599,Hyderabad,12/16/2023,Yes,1,1,1,0,0
U10600,Mumbai,5/15/2023,Yes,1,0,0,0,0
U10601,Pune,3/17/2023,Yes,1,1,1,0,1
U10602,Hyderabad,10/3/2023,Yes,0,0,0,0,0
U10603,Delhi,4/11/2023,,0,0,0,0,0
U10604,Jaipur,11/2/2023,Yes,0,0,0,0,0
U10605,Mumbai,12/1/2023,,0,0,0,0,0
U10606,Chennai,3/14/2023,Yes,1,1,1,0,1
U10607,Bangalore,5/28/2023,Yes,0,0,0,0,0
U10608,Bangalore,2/7/2023,Yes,1,1,1,0,1
U10609,Hyderabad,1/7/2023,Yes,0,0,0,0,0
U10610,Pune,12/14/2023,Yes,1,1,1,0,1
U10611,Mumbai,12/18/2023,Yes,1,1,1,0,1
U10612,Chennai,6/5/2023,Yes,1,0,0,0,0
U10613,Pune,6/29/2023,Yes,1,1,0,0,1
U10614,Kolkata,1/6/2023,,0,0,0,0,0
U10615,Jaipur,12/1/2023,Yes,1,1,1,0,1
U10616,Bangalore,2/23/2023,Yes,1,1,1,0,1
U10617,Jaipur,7/17/2023,,0,0,0,0,0
U10618,Jaipur,11/3/2023,Yes,0,0,0,0,0
U10619,Jaipur,9/14/2023,Yes,0,0,0,0,0
U10620,Pune,7/22/2023,Yes,0,0,0,0,0
U10621,Kolkata,2/25/2023,,0,0,0,0,0
U10622,Delhi,3/20/2023,Yes,1,0,0,0,0
U10623,Delhi,3/3/2023,Yes,1,1,1,0,1
U10624,Chennai,7/17/2023,Yes,0,0,0,0,0
U10625,Mumbai,9/28/2023,Yes,1,1,1,0,1
U10626,Kolkata,10/23/2023,Yes,1,1,1,0,1
U10627,Jaipur,2/14/2023,Yes,1,1,1,0,1
U10628,Chennai,12/25/2023,Yes,1,1,1,0,1
U10629,Mumbai,5/19/2023,,0,0,0,0,0
U10630,Kolkata,10/14/2023,,0,0,0,0,0
U10631,Jaipur,6/30/2023,Yes,0,0,0,0,0
U10632,Jaipur,3/21/2023,,0,0,0,0,0
U10633,Pune,4/26/2023,Yes,0,0,0,0,0
U10634,Hyderabad,4/3/2023,Yes,1,1,1,0,1
U10635,Mumbai,11/10/2023,Yes,0,0,0,0,0
U10636,Pune,8/16/2023,Yes,0,0,0,0,0
U10637,Pune,6/1/2023,Yes,1,1,1,0,1
U10638,Bangalore,4/19/2023,Yes,0,0,0,0,0
U10639,Pune,9/21/2023,Yes,1,1,1,0,1
U10640,Kolkata,1/14/2023,Yes,0,0,0,0,0
U10641,Chennai,3/24/2023,Yes,1,1,1,0,1
U10642,Mumbai,9/13/2023,Yes,1,1,1,0,1
U10643,Mumbai,3/11/2023,Yes,0,0,0,0,0
U10644,Kolkata,4/8/2023,Yes,1,1,1,0,1
U10645,Delhi,7/19/2023,Yes,1,1,1,0,1
U10646,Kolkata,11/15/2023,Yes,1,1,1,1,0
U10647,Pune,5/30/2023,Yes,1,1,1,0,1
U10648,Pune,11/4/2023,Yes,0,0,0,0,0
U10649,Delhi,5/25/2023,,0,0,0,0,0
U10650,Bangalore,5/19/2023,Yes,1,0,0,0,0
U10651,Pune,5/1/2023,,0,0,0,0,0
U10652,Pune,12/18/2023,Yes,0,0,0,0,0
U10653,Hyderabad,11/29/2023,Yes,1,1,0,0,1
U10654,Pune,4/6/2023,Yes,1,1,1,0,1
U10655,Jaipur,8/30/2023,Yes,1,1,1,1,0
U10656,Chennai,6/26/2023,Yes,1,1,1,0,1
U10657,Bangalore,11/16/2023,Yes,1,0,0,0,0
U10658,Pune,7/12/2023,Yes,0,0,0,0,0
U10659,Pune,8/16/2023,Yes,0,0,0,0,0
U10660,Bangalore,6/18/2023,Yes,0,0,0,0,0
U10661,Delhi,4/28/2023,Yes,1,1,1,1,0
U10662,Hyderabad,10/7/2023,,0,0,0,0,0
U10663,Delhi,10/26/2023,Yes,0,0,0,0,0
U10664,Kolkata,11/25/2023,Yes,1,1,1,0,1
U10665,Delhi,11/14/2023,Yes,0,0,0,0,0
U10666,Mumbai,10/21/2023,Yes,1,1,1,1,0
U10667,Delhi,2/9/2023,,0,0,0,0,0
U10668,Jaipur,9/26/2023,,0,0,0,0,0
U10669,Mumbai,6/16/2023,Yes,1,1,1,0,1
U10670,Jaipur,6/14/2023,Yes,1,1,1,0,1
U10671,Chennai,8/31/2023,,0,0,0,0,0
U10672,Bangalore,7/5/2023,Yes,1,1,0,0,1
U10673,Chennai,3/23/2023,Yes,0,0,0,0,0
U10674,Chennai,5/23/2023,Yes,1,1,1,0,1
U10675,Hyderabad,11/4/2023,Yes,1,1,1,0,1
U10676,Mumbai,4/5/2023,,0,0,0,0,0
U10677,Kolkata,9/26/2023,Yes,1,1,1,0,1
U10678,Delhi,10/2/2023,Yes,1,0,0,0,0
U10679,Pune,7/28/2023,,0,0,0,0,0
U10680,Bangalore,10/5/2023,Yes,0,0,0,0,0
U10681,Delhi,1/15/2023,Yes,1,1,1,0,1
U10682,Hyderabad,1/4/2023,Yes,1,1,1,0,1
U10683,Bangalore,6/30/2023,Yes,0,0,0,0,0
U10684,Chennai,12/2/2023,Yes,1,1,1,0,1
U10685,Kolkata,9/30/2023,Yes,0,0,0,0,0
U10686,Delhi,2/21/2023,Yes,1,1,1,0,1
U10687,Kolkata,7/5/2023,,0,0,0,0,0
U10688,Jaipur,1/6/2023,,0,0,0,0,0
U10689,Jaipur,7/4/2023,Yes,0,0,0,0,0
U10690,Hyderabad,1/8/2023,Yes,1,1,1,0,1
U10691,Kolkata,11/14/2023,Yes,1,1,1,1,0
U10692,Delhi,11/8/2023,Yes,0,0,0,0,0
U10693,Mumbai,7/2/2023,Yes,0,0,0,0,0
U10694,Hyderabad,5/14/2023,Yes,1,1,1,0,1
U10695,Kolkata,10/25/2023,Yes,0,0,0,0,0
U10696,Bangalore,10/6/2023,Yes,1,1,1,0,1
U10697,Mumbai,7/15/2023,,0,0,0,0,0
U10698,Bangalore,10/10/2023,Yes,1,1,1,0,1
U10699,Bangalore,4/2/2023,Yes,1,1,1,1,0
U10700,Kolkata,9/25/2023,Yes,1,1,1,0,1
U10701,Bangalore,1/14/2023,,0,0,0,0,0
U10702,Hyderabad,12/25/2023,Yes,0,0,0,0,0
U10703,Hyderabad,10/22/2023,Yes,1,0,0,0,0
U10704,Kolkata,12/30/2023,Yes,0,0,0,0,0
U10705,Bangalore,9/27/2023,Yes,1,1,1,0,1
U10706,Mumbai,12/19/2023,Yes,1,1,1,0,1
U10707,Chennai,2/2/2023,,0,0,0,0,0
U10708,Mumbai,1/11/2023,Yes,1,1,1,0,0
U10709,Chennai,5/21/2023,,0,0,0,0,0
U10710,Delhi,5/10/2023,,0,0,0,0,0
U10711,Kolkata,10/7/2023,Yes,0,0,0,0,0
U10712,Pune,10/10/2023,,0,0,0,0,0
U10713,Bangalore,9/16/2023,Yes,1,1,1,0,1
U10714,Chennai,5/17/2023,Yes,0,0,0,0,0
U10715,Mumbai,11/8/2023,Yes,0,0,0,0,0
U10716,Delhi,1/12/2023,,0,0,0,0,0
U10717,Hyderabad,11/20/2023,Yes,1,1,1,1,0
U10718,Kolkata,11/7/2023,,0,0,0,0,0
U10719,Hyderabad,2/15/2023,,0,0,0,0,0
U10720,Mumbai,9/3/2023,Yes,0,0,0,0,0
U10721,Mumbai,6/20/2023,Yes,1,1,1,0,1
U10722,Jaipur,12/22/2023,Yes,1,1,1,1,0
U10723,Mumbai,2/21/2023,,0,0,0,0,0
U10724,Kolkata,11/15/2023,Yes,1,0,0,0,0
U10725,Bangalore,2/24/2023,,0,0,0,0,0
U10726,Mumbai,12/25/2023,,0,0,0,0,0
U10727,Chennai,10/8/2023,,0,0,0,0,0
U10728,Jaipur,10/6/2023,,0,0,0,0,0
U10729,Jaipur,6/11/2023,,0,0,0,0,0
U10730,Jaipur,2/1/2023,Yes,0,0,0,0,0
U10731,Bangalore,11/21/2023,Yes,0,0,0,0,0
U10732,Jaipur,8/3/2023,Yes,1,1,1,0,1
U10733,Chennai,9/21/2023,Yes,1,1,1,0,1
U10734,Delhi,7/27/2023,Yes,1,1,1,0,1
U10735,Bangalore,10/14/2023,Yes,1,1,0,0,1
U10736,Kolkata,3/2/2023,Yes,1,0,0,0,0
U10737,Bangalore,10/9/2023,,0,0,0,0,0
U10738,Hyderabad,5/12/2023,,0,0,0,0,0
U10739,Kolkata,11/2/2023,Yes,1,1,1,0,1
U10740,Bangalore,3/14/2023,Yes,1,1,1,1,0
U10741,Jaipur,12/21/2023,Yes,1,1,1,1,0
U10742,Jaipur,3/14/2023,Yes,0,0,0,0,0
U10743,Bangalore,6/16/2023,Yes,0,0,0,0,0
U10744,Pune,3/9/2023,Yes,1,1,1,0,1
U10745,Hyderabad,8/19/2023,Yes,1,1,1,0,1
U10746,Delhi,6/15/2023,Yes,1,1,1,0,1
U10747,Bangalore,2/4/2023,Yes,1,1,1,0,1
U10748,Pune,6/18/2023,Yes,1,1,1,0,1
U10749,Jaipur,12/21/2023,,0,0,0,0,0
U10750,Pune,2/21/2023,Yes,0,0,0,0,0
U10751,Jaipur,1/19/2023,Yes,1,1,1,0,1
U10752,Delhi,3/2/2023,Yes,1,1,0,0,1
U10753,Kolkata,11/22/2023,Yes,1,1,1,1,0
U10754,Delhi,3/1/2023,Yes,1,1,1,0,1
U10755,Mumbai,9/7/2023,Yes,0,0,0,0,0
U10756,Mumbai,6/9/2023,Yes,1,1,1,0,1
U10757,Mumbai,5/3/2023,,0,0,0,0,0
U10758,Jaipur,10/6/2023,Yes,1,1,1,1,0
U10759,Kolkata,9/20/2023,Yes,1,1,1,0,1
U10760,Delhi,6/22/2023,Yes,0,0,0,0,0
U10761,Bangalore,12/10/2023,Yes,0,0,0,0,0
U10762,Delhi,10/21/2023,,0,0,0,0,0
U10763,Kolkata,8/31/2023,,0,0,0,0,0
U10764,Mumbai,12/10/2023,Yes,0,0,0,0,0
U10765,Kolkata,2/11/2023,,0,0,0,0,0
U10766,Delhi,2/8/2023,Yes,1,0,0,0,0
U10767,Delhi,3/14/2023,,0,0,0,0,0
U10768,Delhi,10/28/2023,,0,0,0,0,0
U10769,Mumbai,5/13/2023,,0,0,0,0,0
U10770,Hyderabad,12/24/2023,,0,0,0,0,0
U10771,Bangalore,4/30/2023,Yes,1,0,0,0,0
U10772,Hyderabad,3/4/2023,Yes,1,0,0,0,0
U10773,Mumbai,2/3/2023,,0,0,0,0,0
U10774,Pune,11/15/2023,Yes,0,0,0,0,0
U10775,Bangalore,12/30/2023,,0,0,0,0,0
U10776,Hyderabad,2/9/2023,,0,0,0,0,0
U10777,Mumbai,1/22/2023,,0,0,0,0,0
U10778,Pune,8/9/2023,Yes,1,0,0,0,0
U10779,Kolkata,4/23/2023,Yes,1,1,1,0,1
U10780,Chennai,10/25/2023,,0,0,0,0,0
U10781,Chennai,6/24/2023,,0,0,0,0,0
U10782,Mumbai,8/4/2023,Yes,0,0,0,0,0
U10783,Hyderabad,4/8/2023,Yes,0,0,0,0,0
U10784,Chennai,3/5/2023,Yes,1,1,1,0,1
U10785,Kolkata,1/23/2023,,0,0,0,0,0
U10786,Pune,1/13/2023,Yes,0,0,0,0,0
U10787,Chennai,6/26/2023,,0,0,0,0,0
U10788,Mumbai,4/5/2023,Yes,1,1,1,1,0
U10789,Chennai,10/18/2023,Yes,0,0,0,0,0
U10790,Jaipur,6/7/2023,Yes,1,1,1,0,1
U10791,Pune,8/12/2023,Yes,1,1,1,0,1
U10792,Delhi,6/17/2023,Yes,1,1,1,0,1
U10793,Chennai,7/6/2023,Yes,0,0,0,0,0
U10794,Delhi,6/10/2023,Yes,0,0,0,0,0
U10795,Chennai,12/17/2023,,0,0,0,0,0
U10796,Chennai,8/15/2023,Yes,1,1,1,0,1
U10797,Kolkata,8/7/2023,Yes,1,1,1,0,1
U10798,Delhi,5/28/2023,,0,0,0,0,0
U10799,Delhi,1/24/2023,Yes,1,1,1,0,1
U10800,Hyderabad,10/18/2023,Yes,1,1,1,0,1
U10801,Pune,9/27/2023,Yes,1,1,1,0,1
U10802,Chennai,4/16/2023,Yes,1,0,0,0,0
U10803,Hyderabad,10/1/2023,Yes,1,0,0,0,0
U10804,Kolkata,12/4/2023,Yes,1,1,1,0,1
U10805,Mumbai,3/15/2023,Yes,1,1,1,0,1
U10806,Pune,3/4/2023,Yes,1,1,1,1,0
U10807,Hyderabad,4/28/2023,Yes,1,0,0,0,0
U10808,Chennai,11/5/2023,Yes,1,1,1,0,1
U10809,Hyderabad,4/5/2023,Yes,1,1,1,0,1
U10810,Mumbai,6/8/2023,Yes,1,1,1,1,0
U10811,Chennai,2/13/2023,Yes,1,1,1,0,1
U10812,Jaipur,1/30/2023,,0,0,0,0,0
U10813,Kolkata,7/5/2023,Yes,1,1,1,1,0
U10814,Pune,10/4/2023,Yes,1,1,1,0,1
U10815,Bangalore,4/14/2023,Yes,0,0,0,0,0
U10816,Kolkata,2/14/2023,,0,0,0,0,0
U10817,Delhi,4/7/2023,,0,0,0,0,0
U10818,Chennai,7/11/2023,Yes,1,0,0,0,0
U10819,Pune,5/13/2023,,0,0,0,0,0
U10820,Bangalore,2/20/2023,Yes,0,0,0,0,0
U10821,Bangalore,12/24/2023,Yes,1,0,0,0,0
U10822,Jaipur,11/30/2023,,0,0,0,0,0
U10823,Kolkata,11/15/2023,,0,0,0,0,0
U10824,Mumbai,7/22/2023,Yes,1,0,0,0,0
U10825,Bangalore,5/27/2023,Yes,1,1,1,0,1
U10826,Jaipur,10/18/2023,Yes,0,0,0,0,0
U10827,Kolkata,10/8/2023,,0,0,0,0,0
U10828,Mumbai,2/28/2023,Yes,1,1,1,0,0
U10829,Delhi,7/6/2023,Yes,1,1,1,0,1
U10830,Jaipur,7/27/2023,Yes,1,1,1,0,1
U10831,Mumbai,4/25/2023,Yes,1,1,1,0,1
U10832,Bangalore,7/1/2023,Yes,1,1,1,1,0
U10833,Pune,11/13/2023,Yes,0,0,0,0,0
U10834,Kolkata,4/11/2023,,0,0,0,0,0
U10835,Jaipur,1/17/2023,Yes,1,1,1,0,1
U10836,Bangalore,12/12/2023,Yes,0,0,0,0,0
U10837,Bangalore,3/31/2023,,0,0,0,0,0
U10838,Mumbai,3/23/2023,Yes,1,1,1,0,1
U10839,Jaipur,8/10/2023,Yes,1,0,0,0,0
U10840,Chennai,6/19/2023,Yes,1,0,0,0,0
U10841,Chennai,9/8/2023,Yes,1,1,1,0,1
U10842,Chennai,11/23/2023,Yes,1,0,0,0,0
U10843,Chennai,7/8/2023,Yes,1,1,1,0,1
U10844,Chennai,11/16/2023,Yes,1,1,1,1,0
U10845,Delhi,1/23/2023,Yes,1,1,1,0,1
U10846,Hyderabad,1/31/2023,Yes,0,0,0,0,0
U10847,Hyderabad,5/15/2023,,0,0,0,0,0
U10848,Mumbai,12/11/2023,Yes,1,1,1,0,1
U10849,Hyderabad,11/2/2023,Yes,1,1,1,0,1
U10850,Pune,6/17/2023,Yes,0,0,0,0,0
U10851,Chennai,8/27/2023,Yes,1,1,1,1,0
U10852,Chennai,5/7/2023,Yes,1,1,1,0,0
U10853,Jaipur,3/11/2023,,0,0,0,0,0
U10854,Jaipur,10/22/2023,Yes,1,1,0,1,0
U10855,Pune,1/4/2023,Yes,1,1,1,0,1
U10856,Pune,6/17/2023,,0,0,0,0,0
U10857,Jaipur,12/9/2023,,0,0,0,0,0
U10858,Mumbai,10/20/2023,Yes,0,0,0,0,0
U10859,Mumbai,11/24/2023,Yes,1,1,1,0,1
U10860,Chennai,8/23/2023,Yes,0,0,0,0,0
U10861,Chennai,12/26/2023,Yes,1,0,0,0,0
U10862,Hyderabad,6/9/2023,,0,0,0,0,0
U10863,Hyderabad,4/24/2023,Yes,1,1,1,0,1
U10864,Mumbai,10/15/2023,Yes,1,1,1,1,0
U10865,Delhi,2/17/2023,,0,0,0,0,0
U10866,Kolkata,9/4/2023,,0,0,0,0,0
U10867,Pune,4/29/2023,Yes,0,0,0,0,0
U10868,Chennai,4/9/2023,Yes,0,0,0,0,0
U10869,Mumbai,8/23/2023,,0,0,0,0,0
U10870,Kolkata,1/15/2023,Yes,1,1,1,0,1
U10871,Pune,9/6/2023,,0,0,0,0,0
U10872,Mumbai,11/14/2023,Yes,0,0,0,0,0
U10873,Mumbai,1/19/2023,Yes,0,0,0,0,0
U10874,Hyderabad,10/14/2023,Yes,0,0,0,0,0
U10875,Jaipur,12/15/2023,,0,0,0,0,0
U10876,Hyderabad,7/21/2023,,0,0,0,0,0
U10877,Pune,4/20/2023,Yes,1,0,0,0,0
U10878,Chennai,6/1/2023,,0,0,0,0,0
U10879,Jaipur,10/30/2023,Yes,1,1,0,0,1
U10880,Chennai,12/15/2023,Yes,1,0,0,0,0
U10881,Hyderabad,9/24/2023,Yes,1,1,1,0,1
U10882,Hyderabad,6/12/2023,Yes,0,0,0,0,0
U10883,Bangalore,5/21/2023,Yes,1,1,1,0,1
U10884,Hyderabad,5/12/2023,Yes,0,0,0,0,0
U10885,Chennai,1/3/2023,,0,0,0,0,0
U10886,Kolkata,6/16/2023,Yes,0,0,0,0,0
U10887,Jaipur,4/29/2023,Yes,0,0,0,0,0
U10888,Jaipur,9/19/2023,Yes,1,1,1,0,1
U10889,Pune,10/26/2023,Yes,1,0,0,0,0
U10890,Pune,7/19/2023,Yes,1,0,0,0,0
U10891,Bangalore,11/27/2023,Yes,1,1,1,0,1
U10892,Mumbai,6/24/2023,Yes,1,1,1,0,1
U10893,Chennai,2/26/2023,Yes,1,1,1,0,0
U10894,Delhi,12/3/2023,Yes,1,0,0,0,0
U10895,Hyderabad,10/13/2023,Yes,1,0,0,0,0
U10896,Jaipur,10/5/2023,Yes,1,1,1,1,0
U10897,Hyderabad,8/2/2023,Yes,0,0,0,0,0
U10898,Jaipur,6/13/2023,Yes,1,1,1,0,1
U10899,Kolkata,10/29/2023,,0,0,0,0,0
U10900,Delhi,8/24/2023,Yes,0,0,0,0,0
U10901,Delhi,2/26/2023,Yes,1,1,1,1,0
U10902,Pune,2/10/2023,,0,0,0,0,0
U10903,Kolkata,5/1/2023,,0,0,0,0,0
U10904,Hyderabad,1/21/2023,Yes,0,0,0,0,0
U10905,Delhi,12/24/2023,,0,0,0,0,0
U10906,Kolkata,7/26/2023,,0,0,0,0,0
U10907,Mumbai,3/29/2023,Yes,0,0,0,0,0
U10908,Hyderabad,8/10/2023,,0,0,0,0,0
U10909,Pune,11/7/2023,Yes,1,1,1,0,1
U10910,Pune,1/11/2023,Yes,1,1,1,1,0
U10911,Hyderabad,5/9/2023,Yes,1,1,1,1,0
U10912,Delhi,4/6/2023,Yes,1,0,0,0,0
U10913,Chennai,9/3/2023,Yes,0,0,0,0,0
U10914,Jaipur,3/31/2023,Yes,1,0,0,0,0
U10915,Bangalore,9/15/2023,,0,0,0,0,0
U10916,Pune,7/11/2023,Yes,1,1,1,0,1
U10917,Pune,4/8/2023,Yes,1,1,1,0,1
U10918,Delhi,8/6/2023,,0,0,0,0,0
U10919,Jaipur,2/20/2023,,0,0,0,0,0
U10920,Bangalore,10/31/2023,Yes,1,1,0,0,1
U10921,Pune,7/18/2023,,0,0,0,0,0
U10922,Hyderabad,7/29/2023,Yes,1,1,1,1,0
U10923,Delhi,12/31/2023,Yes,1,1,1,0,1
U10924,Mumbai,1/16/2023,,0,0,0,0,0
U10925,Kolkata,2/10/2023,Yes,1,0,0,0,0
U10926,Chennai,7/1/2023,Yes,1,1,1,0,1
U10927,Chennai,6/20/2023,,0,0,0,0,0
U10928,Mumbai,8/9/2023,Yes,1,0,0,0,0
U10929,Bangalore,8/13/2023,Yes,1,1,1,0,1
U10930,Chennai,7/17/2023,Yes,1,1,1,1,0
U10931,Chennai,12/10/2023,Yes,1,1,1,1,0
